age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
41, Private,208291, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,23,0,45, United-States, >50K
29, ?,215591, 12th,6, Never-married, ?, Not-in-family, White, Male,-16,1,24, United-States, <=50K
45, State-gov,189760, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,26,1,40, United-States, <=50K
33, Private,210755, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,1,40, United-States, <=50K
30, Private,197567, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,35,1,75, United-States, >50K
21, Self-emp-not-inc,197618, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,21,0,22, United-States, <=50K
27, Private,129273, 9th,4, Never-married, Other-service, Unmarried, Other, Female,5,0,40, Dominican-Republic, <=50K
28, Private,229732, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-4,0,40, Mexico, <=50K
35, Private,135093, Some-college,9, Separated, Exec-managerial, Unmarried, Black, Female,-1,0,22, United-States, <=50K
23, ?,229347, HS-grad,9, Never-married, ?, Own-child, Black, Male,-17,0,40, Mexico, <=50K
55, Federal-gov,164496, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,19,1,40, United-States, >50K
28, Private,38974, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,3,1,45, United-States, >50K
33, Private,189922, 5th-6th,4, Never-married, Machine-op-inspct, Other-relative, White, Female,-1,0,40, United-States, <=50K
31, Private,226791, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,14,0,40, United-States, <=50K
33, Private,49332, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,18,0,40, United-States, <=50K
33, Private,36918, HS-grad,11, Never-married, Exec-managerial, Not-in-family, White, Male,11,0,40, Mexico, <=50K
23, Private,216879, Some-college,10, Never-married, Farming-fishing, Own-child, Black, Female,15,1,31, Italy, <=50K
18, Private,206481, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,8,1,40, Nicaragua, <=50K
30, Self-emp-not-inc,239301, Some-college,10, Never-married, Farming-fishing, Own-child, White, Female,39,0,36, United-States, <=50K
73, Private,47939, Masters,14, Separated, Exec-managerial, Not-in-family, White, Female,19,0,62, United-States, <=50K
73, Private,87928, Bachelors,13, Widowed, Sales, Not-in-family, Black, Female,-7,0,19, United-States, <=50K
31, Private,233135, Some-college,10, Never-married, Sales, Husband, White, Male,1,0,64, Mexico, <=50K
29, Private,111200, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,1,0,57, United-States, <=50K
36, Local-gov,191694, Doctorate,16, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,-13,0,23, Cambodia, <=50K
46, Private,168162, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,28,0,40, United-States, >50K
51, Private,95086, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,-5,0,40, United-States, <=50K
37, Private,47964, 10th,7, Never-married, Farming-fishing, Not-in-family, White, Male,0,1,40, United-States, <=50K
28, Private,178177, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,-1,0,40, Mexico, <=50K
39, Private,197021, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,-6,1,69, United-States, >50K
54, Private,175553, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,-34,0,18, Puerto-Rico, <=50K
45, Private,132269, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,18,1,35, United-States, <=50K
34, Private,136082, Some-college,10, Never-married, Sales, Not-in-family, White, Male,16,1,40, United-States, <=50K
43, Private,216803, Some-college,10, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,-6,0,27, United-States, <=50K
32, Private,259421, 5th-6th,3, Never-married, Priv-house-serv, Not-in-family, White, Male,-4,1,45, Poland, <=50K
45, Private,121901, Preschool,1, Widowed, Other-service, Not-in-family, White, Female,-14,0,21, El-Salvador, <=50K
46, Private,208350, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,6,1908,40, Poland, >50K
44, Federal-gov,171453, HS-grad,10, Divorced, Adm-clerical, Not-in-family, White, Male,-13,1,44, United-States, <=50K
27, Private,179105, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,8,1,45, United-States, >50K
60, Private,183838, HS-grad,9, Married-civ-spouse, Other-service, Not-in-family, White, Female,2,0,40, United-States, <=50K
31, Private,369598, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,-21,1,63, Columbia, <=50K
46, Private,139413, HS-grad,9, Widowed, Machine-op-inspct, Not-in-family, White, Female,7,1,40, United-States, <=50K
29, Private,43122, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,-31,1,40, United-States, <=50K
58, Private,158144, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,22,0,62, Philippines, <=50K
21, Private,206387, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, White, Male,18,1,12, Mexico, <=50K
46, Private,133341, Doctorate,4, Separated, Other-service, Not-in-family, White, Female,14,1,25, United-States, <=50K
23, Private,350986, 5th-6th,4, Never-married, Other-service, Other-relative, White, Male,-9,1,30, Mexico, <=50K
38, Private,44419, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-9,0,40, United-States, <=50K
61, Private,172730, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,11,1,8, Trinadad&Tobago, <=50K
36, Private,245383, HS-grad,11, Divorced, ?, Unmarried, Black, Female,24,1,40, United-States, <=50K
16, Private,118168, Some-college,10, Never-married, Other-service, Own-child, White, Female,-7,-1,11, United-States, <=50K
22, Federal-gov,194073, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,-18,1,60, United-States, <=50K
64, Private,191266, 7th-8th,4, Widowed, Adm-clerical, Not-in-family, White, Female,10,0,12, United-States, <=50K
47, Self-emp-inc,220168, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,3573,0,45, United-States, <=50K
20, Private,206281, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,-8,1893,25, United-States, <=50K
50, Private,258444, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,4,0,45, Cuba, <=50K
41, Private,49992, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,14445,1,31, China, <=50K
20, Self-emp-inc,200329, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,-22,0,17, United-States, <=50K
54, Private,173298, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,-16,0,20, United-States, <=50K
25, Private,261082, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,10,1,46, United-States, >50K
35, Private,262551, Some-college,10, Never-married, Other-service, Unmarried, Other, Female,-16,0,31, United-States, <=50K
57, Local-gov,200974, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,-21,0,70, United-States, <=50K
33, Private,130372, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7810,0,40, United-States, >50K
31, Private,27359, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,-5,0,40, United-States, <=50K
46, Self-emp-not-inc,219930, Prof-school,16, Married-civ-spouse, Sales, Husband, White, Male,21,1,46, United-States, >50K
52, Private,292940, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,7,1,40, ?, <=50K
26, Private,193193, HS-grad,9, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,24,1950,26, ?, <=50K
55, Local-gov,40281, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,-10,0,45, United-States, <=50K
44, Private,253517, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-6,1,46, United-States, <=50K
20, Private,137542, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,-4,0,40, United-States, <=50K
67, Private,149775, 7th-8th,3, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,17,0,40, Puerto-Rico, <=50K
20, Private,188099, HS-grad,9, Never-married, Sales, Own-child, White, Female,20,1,23, United-States, <=50K
67, Private,172537, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,13,1,45, United-States, >50K
27, Private,186327, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,15,0,40, United-States, <=50K
45, ?,235123, Bachelors,13, Married-civ-spouse, ?, Wife, White, Female,-2,0,25, United-States, <=50K
70, State-gov,75380, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15,1,50, United-States, <=50K
30, Private,318818, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,5,1,45, England, <=50K
30, State-gov,238781, Bachelors,13, Never-married, Other-service, Not-in-family, Black, Male,-2,1,40, United-States, <=50K
65, Private,38360, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,-19,0,31, United-States, <=50K
64, Private,161489, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,1,0,23, United-States, <=50K
37, ?,188104, Some-college,10, Separated, ?, Not-in-family, White, Male,16,0,40, Jamaica, <=50K
46, Private,152194, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,15,0,44, Puerto-Rico, <=50K
59, Private,132171, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,29,0,46, United-States, <=50K
27, Self-emp-not-inc,31691, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,3,1,46, United-States, >50K
60, Without-pay,138589, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,-15,0,70, United-States, <=50K
57, Private,119983, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,-8,0,40, United-States, <=50K
40, Private,156459, HS-grad,9, Divorced, Adm-clerical, Other-relative, White, Male,5,1,40, Scotland, <=50K
19, ?,111085, 12th,6, Never-married, ?, Own-child, White, Male,21,0,13, United-States, <=50K
48, Private,236689, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,19,0,40, United-States, >50K
35, Private,134233, Some-college,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,-14,1,19, India, <=50K
57, Self-emp-not-inc,206714, Prof-school,4, Never-married, Other-service, Not-in-family, White, Female,25,1,22, United-States, <=50K
54, Private,266529, 11th,7, Widowed, Sales, Not-in-family, White, Male,4,1,62, Portugal, <=50K
39, Local-gov,127667, Some-college,10, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,-12,0,36, United-States, <=50K
32, Private,177485, HS-grad,9, Never-married, Sales, Other-relative, White, Male,16,0,60, United-States, <=50K
24, State-gov,59973, Doctorate,6, Never-married, Prof-specialty, Not-in-family, White, Male,33,1,58, Iran, <=50K
60, Local-gov,423618, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,-12,0,22, United-States, <=50K
30, Private,43364, 9th,7, Married-civ-spouse, Prof-specialty, Wife, White, Male,-12,1,46, Outlying-US(Guam-USVI-etc), <=50K
39, Private,173811, HS-grad,9, Divorced, Sales, Unmarried, White, Female,17,0,45, United-States, <=50K
26, Private,165342, 12th,10, Never-married, Sales, Own-child, White, Female,-7,0,20, United-States, <=50K
35, Private,252783, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3,0,40, United-States, <=50K
34, Self-emp-not-inc,104201, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,3954,1,51, United-States, >50K
38, Private,274220, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15,0,61, United-States, >50K
35, Private,259110, HS-grad,13, Married-civ-spouse, Transport-moving, Husband, White, Male,24,1,46, ?, >50K
32, ?,191621, 5th-6th,3, Married-civ-spouse, ?, Husband, White, Male,0,0,40, Nicaragua, <=50K
35, Private,162470, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2931,1,62, United-States, >50K
51, Private,167318, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,1,1,40, United-States, <=50K
33, Private,196327, 10th,4, Married-spouse-absent, Other-service, Unmarried, White, Female,4,0,30, El-Salvador, <=50K
38, Private,167612, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,23,1,45, England, <=50K
27, Private,27724, Some-college,10, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,14,0,40, United-States, <=50K
38, Private,118145, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,27,1,46, United-States, >50K
31, Private,101879, HS-grad,9, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,6,0,40, United-States, <=50K
35, Private,128683, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-3,1,40, ?, >50K
27, Private,214228, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,-11,-1,40, United-States, <=50K
38, Local-gov,333475, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,28,1,59, India, >50K
38, Private,166106, Some-college,10, Never-married, Sales, Not-in-family, Other, Female,1,0,35, Germany, <=50K
25, Private,186961, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1,40, Mexico, <=50K
58, Private,164769, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,18,1,99, United-States, >50K
36, Private,166736, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,26,0,45, United-States, <=50K
40, Private,215790, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Female,9,1,40, United-States, <=50K
64, Self-emp-inc,24016, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,34,1884,92, United-States, >50K
35, Private,249618, 11th,7, Divorced, Machine-op-inspct, Unmarried, White, Male,-27,0,40, United-States, <=50K
37, Private,209276, Assoc-voc,11, Divorced, Machine-op-inspct, Unmarried, White, Female,-3,1,35, United-States, <=50K
37, Private,266088, 5th-6th,3, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,7,1,61, Honduras, <=50K
40, Self-emp-not-inc,34239, 9th,7, Never-married, Farming-fishing, Husband, White, Male,3,1,45, United-States, <=50K
42, Private,274740, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,11,0,45, United-States, >50K
50, Private,41358, 9th,3, Married-civ-spouse, Other-service, Wife, Other, Female,-13,1,40, Dominican-Republic, <=50K
31, Private,182879, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,-9,0,45, United-States, <=50K
51, Private,50271, Some-college,13, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,-9,1,68, United-States, <=50K
51, Self-emp-not-inc,172727, 9th,7, Married-civ-spouse, Adm-clerical, Husband, White, Male,-8,0,19, United-States, <=50K
68, Private,153768, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-7,0,60, United-States, <=50K
36, Local-gov,276328, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,-6,1,40, Iran, <=50K
40, Private,214999, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Male,-4,1,40, England, <=50K
70, ?,221253, 12th,6, Married-civ-spouse, ?, Not-in-family, White, Female,-15,0,21, United-States, <=50K
18, Private,195908, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,-11,0,40, United-States, <=50K
19, Private,39924, 10th,6, Never-married, Other-service, Not-in-family, White, Male,9,1,22, United-States, <=50K
30, Private,186420, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,-3,0,40, United-States, <=50K
41, Private,212516, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,7384,0,20, Yugoslavia, <=50K
30, Private,231168, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,9,1896,40, Haiti, >50K
61, Private,112798, Masters,14, Married-civ-spouse, ?, Husband, White, Male,11,0,15, United-States, >50K
47, Private,189344, 11th,7, Never-married, Other-service, Not-in-family, White, Male,-12,1,40, Germany, <=50K
37, Private,201333, Assoc-voc,11, Never-married, Adm-clerical, Unmarried, White, Female,-6,0,40, Nicaragua, <=50K
58, Local-gov,159249, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,42,2146,35, United-States, >50K
40, Private,25454, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,-1,1,40, United-States, >50K
30, Self-emp-inc,260407, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,36,0,40, United-States, <=50K
